Column1;user_id;user_registration_dt;platform;region_cluster;gender;age;push_enabled_flag;fav_category_1;fav_category_2;fav_category_3;last_purchase_dt;frequency_orders;monetary_sum;avg_order_value;recency_days;app_version;device_price_bucket;email_subscribed_flag;dark_theme_flag
942;9000943;29.03.2026;Android;Москва и МО;male;39;1;Канцелярия;Детские товары;Красота;;0;0.0;0.0;999;8.0;high;0;1
943;9000944;03.10.2022;Web;Поволжье;female;35;0;Одежда;Дом;Аксессуары;20.04.2026;3;4401.24;1467.08;10;7.2;unknown;1;0
944;9000945;29.03.2026;iOS;Центр;female;21;1;Детские товары;Дом;Обувь;;0;0.0;0.0;999;7.4;unknown;1;1
945;9000946;28.10.2024;Android;Центр;unknown;23;1;Одежда;Аксессуары;Обувь;22.12.2025;2;3737.22;1868.61;129;7.3;mid;1;0
946;9000947;08.06.2023;iOS;Москва и МО;female;16;1;Красота;Дом;Обувь;29.12.2025;3;3479.7;1159.9;122;7.3;low;0;0
947;9000948;27.03.2024;iOS;Сибирь;unknown;36;1;Одежда;Обувь;Одежда;15.01.2026;4;14734.73;3683.6825;105;7.4;mid;0;0
948;9000949;24.11.2024;Android;Поволжье;unknown;30;0;Спорт;Канцелярия;Товары для животных;26.03.2026;4;10160.12;2540.03;35;7.4;high;1;0
949;9000950;13.01.2026;Android;Центр;female;33;1;Красота;Аксессуары;Детские товары;;0;0.0;0.0;999;7.4;low;0;0
950;9000951;30.03.2026;Web;Сибирь;female;28;1;Дом;Обувь;Аксессуары;;0;0.0;0.0;999;8.1;high;1;0
951;9000952;02.01.2025;Android;Центр;female;26;1;Электроника;Обувь;Дом;02.11.2025;1;4749.78;4749.78;179;7.4;high;0;0
952;9000953;24.10.2025;iOS;Москва и МО;male;32;1;Одежда;Одежда;Детские товары;;0;0.0;0.0;999;7.4;mid;1;0
953;9000954;24.01.2024;Android;Дальний Восток;male;51;1;Красота;Электроника;Одежда;19.05.2025;2;1930.41;965.205;346;8.0;low;0;0
954;9000955;31.08.2025;Android;Сибирь;female;47;1;Одежда;Электроника;Дом;;0;0.0;0.0;999;7.3;high;0;1
955;9000956;21.10.2024;Android;Поволжье;male;32;1;Дом;Обувь;Детские товары;;0;0.0;0.0;999;8.0;mid;0;0
956;9000957;20.04.2025;Android;Дальний Восток;female;44;0;Одежда;Красота;Обувь;14.10.2025;2;1661.8;830.9;198;7.3;mid;1;1
957;9000958;10.03.2026;Android;Москва и МО;male;49;1;Красота;Обувь;Детские товары;;0;0.0;0.0;999;7.3;high;0;0
958;9000959;21.03.2024;Web;Москва и МО;female;35;1;Одежда;Детские товары;Детские товары;;0;0.0;0.0;999;7.3;mid;1;0
959;9000960;19.01.2025;Android;Сибирь;male;31;1;Одежда;Канцелярия;Дом;;0;0.0;0.0;999;7.4;mid;1;0
960;9000961;16.03.2026;iOS;Урал;female;39;1;Одежда;Красота;Красота;;0;0.0;0.0;999;8.1;unknown;1;0
961;9000962;12.09.2023;Android;Урал;male;30;1;Спорт;Одежда;Одежда;23.12.2025;3;2924.18;974.7266666666666;128;7.4;mid;1;0
962;9000963;20.12.2024;iOS;Поволжье;male;39;0;Обувь;Одежда;Дом;13.03.2026;2;1575.2;787.6;48;8.0;high;0;0
963;9000964;15.02.2023;Android;Москва и МО;female;27;0;Красота;Дом;Товары для животных;21.09.2024;2;7440.16;3720.08;586;7.4;high;0;1
964;9000965;21.03.2025;Android;Поволжье;female;46;1;Обувь;Одежда;Дом;15.05.2025;2;8496.93;4248.465;350;7.4;mid;1;1
965;9000966;06.08.2024;Android;Дальний Восток;female;39;0;Детские товары;Одежда;Аксессуары;12.01.2026;2;908.58;454.29;108;8.0;high;1;1
966;9000967;30.12.2023;Android;Сибирь;unknown;23;1;Дом;Красота;Спорт;;0;0.0;0.0;999;8.0;high;0;0
967;9000968;01.03.2026;Web;Москва и МО;male;31;1;Одежда;Детские товары;Дом;;0;0.0;0.0;999;8.1;mid;1;0
968;9000969;08.12.2025;iOS;Урал;male;24;1;Красота;Дом;Электроника;06.03.2026;1;567.3;567.3;55;7.1;unknown;0;1
969;9000970;04.01.2025;iOS;Центр;female;30;0;Дом;Обувь;Одежда;;0;0.0;0.0;999;7.1;mid;1;0
970;9000971;08.11.2024;Android;Санкт-Петербург;female;34;1;Аксессуары;Детские товары;Дом;24.04.2026;2;2532.0299999999997;1266.015;6;7.1;mid;0;1
971;9000972;11.07.2025;iOS;Центр;male;43;1;Красота;Канцелярия;Детские товары;24.12.2025;2;439.96;219.98;127;8.0;mid;0;1
972;9000973;21.11.2022;iOS;Москва и МО;female;25;0;Аксессуары;Электроника;Одежда;;0;0.0;0.0;999;7.3;low;1;0
973;9000974;18.09.2025;Android;Поволжье;female;33;1;Обувь;Аксессуары;Одежда;21.04.2026;2;2312.8;1156.4;9;7.2;high;1;0
974;9000975;08.03.2023;Web;Москва и МО;male;46;1;Электроника;Красота;Дом;;0;0.0;0.0;999;8.0;mid;1;0
975;9000976;27.07.2025;Android;Москва и МО;male;29;1;Дом;Товары для животных;Электроника;21.02.2026;1;3156.36;3156.36;68;7.1;mid;1;0
976;9000977;29.08.2024;Android;Москва и МО;female;44;1;Одежда;Дом;Красота;16.04.2026;3;5914.25;1971.4166666666667;14;7.3;mid;1;1
977;9000978;14.07.2023;Android;Москва и МО;female;60;1;Одежда;Красота;Дом;21.01.2025;1;1405.44;1405.44;464;7.4;low;1;0
978;9000979;13.02.2026;iOS;Сибирь;male;40;1;Аксессуары;Красота;Спорт;;0;0.0;0.0;999;8.0;mid;1;0
979;9000980;05.01.2024;iOS;Центр;male;39;1;Электроника;Красота;Канцелярия;14.04.2026;1;1054.11;1054.11;16;8.1;mid;0;0
980;9000981;05.06.2024;iOS;Дальний Восток;female;46;1;Аксессуары;Детские товары;Одежда;08.05.2025;1;1017.16;1017.16;357;7.3;mid;0;1
981;9000982;16.11.2022;iOS;Москва и МО;female;38;0;Дом;Красота;Аксессуары;01.07.2025;3;1394.1;464.7;303;7.4;unknown;1;0
982;9000983;21.09.2022;Android;Поволжье;female;42;1;Обувь;Красота;Одежда;05.04.2026;4;8417.23;2104.3075;25;8.0;unknown;0;0
983;9000984;06.04.2023;Android;Москва и МО;male;36;1;Обувь;Электроника;Красота;27.03.2026;1;1100.75;1100.75;34;8.0;mid;0;0
984;9000985;29.12.2024;Android;Центр;female;30;1;Аксессуары;Красота;Дом;23.03.2025;1;4586.4;4586.4;403;7.4;high;1;0
985;9000986;24.04.2025;iOS;Поволжье;male;36;1;Одежда;Детские товары;Обувь;12.09.2025;3;4002.38;1334.1266666666668;230;8.0;high;1;0
986;9000987;11.02.2024;iOS;Сибирь;female;26;1;Обувь;Канцелярия;Одежда;15.09.2025;3;4090.82;1363.6066666666666;227;8.0;high;1;0
987;9000988;17.12.2023;Android;Москва и МО;female;25;1;Детские товары;Одежда;Обувь;22.02.2025;2;1385.15;692.575;432;8.1;low;1;0
988;9000989;04.10.2025;iOS;Москва и МО;male;39;0;Товары для животных;Электроника;Канцелярия;;0;0.0;0.0;999;7.1;high;0;0
989;9000990;30.07.2023;iOS;Сибирь;female;39;0;Одежда;Спорт;Дом;03.09.2025;1;2050.12;2050.12;239;8.0;low;1;1
990;9000991;18.05.2024;Android;Поволжье;female;30;1;Товары для животных;Одежда;Аксессуары;15.04.2026;1;253.26;253.26;15;8.0;mid;1;0
991;9000992;14.01.2026;iOS;Поволжье;female;29;1;Одежда;Аксессуары;Обувь;;0;0.0;0.0;999;7.3;unknown;1;0
992;9000993;11.05.2023;Web;Урал;male;20;0;Одежда;Дом;Красота;25.09.2025;1;3581.56;3581.56;217;7.4;high;1;0
993;9000994;06.11.2022;Android;Центр;male;37;1;Одежда;Дом;Электроника;09.08.2025;4;14970.74;3742.685;264;7.4;low;1;0
994;9000995;28.10.2024;iOS;Москва и МО;male;27;1;Одежда;Товары для животных;Дом;26.10.2025;1;867.0;867.0;186;7.2;high;1;0
995;9000996;10.12.2025;Android;Центр;male;16;1;Аксессуары;Дом;Детские товары;25.12.2025;1;3446.46;3446.46;126;8.0;mid;1;0
996;9000997;01.06.2024;iOS;Центр;female;29;1;Спорт;Товары для животных;Одежда;20.11.2025;2;8365.83;4182.915;161;7.4;high;1;0
997;9000998;24.04.2024;Android;Санкт-Петербург;female;30;1;Одежда;Аксессуары;Спорт;19.11.2024;1;980.4;980.4;527;7.2;high;1;1
998;9000999;04.02.2023;Android;Центр;female;45;1;Электроника;Товары для животных;Красота;13.03.2026;4;8307.98;2076.995;48;7.4;unknown;1;1
